H,A,S,alpha,scenario_entropy,budget_scale,noise,regime,feasible_fraction,oracle_feasible,best_mean_or_least_violation_mean,least_violation
5,4,24,5.0,0.9741059023348452,2.0,0.2,feasible_hard,0.0048828125,True,257.0384554829076,0.0
5,4,24,5.0,0.9401349151942782,2.0,0.2,stress_unobservable,0.0,True,280.15305362632216,0.038603098759737664
5,4,24,5.0,0.9836468491619582,2.0,0.2,stress_unobservable,0.0,True,285.81767983396026,0.056550247068523185
5,4,24,5.0,0.974151652849636,2.0,0.2,stress_unobservable,0.0,True,271.1344522025415,0.018072086264232512
5,4,24,5.0,0.9712232748849907,2.0,0.2,stress_unobservable,0.0,True,254.71508844931589,6.314727869416448e-05
5,4,24,5.0,0.9716970672988399,2.0,0.2,stress_unobservable,0.0,True,285.1601094789069,0.01172580836540782
5,4,24,5.0,0.9765409581805861,2.0,0.2,feasible_hard,0.0029296875,True,274.6648422196392,0.0
5,4,24,5.0,0.9837216159561525,2.0,0.2,feasible_hard,0.0009765625,True,295.9733912315647,0.0
5,4,24,5.0,0.9682195281056639,2.0,0.2,feasible_hard,0.0009765625,True,289.20338104174573,0.0
5,4,24,5.0,0.9698426328827237,2.0,0.2,feasible_hard,0.0009765625,True,262.77401267080216,0.0
5,4,24,5.0,0.9588747304645516,2.0,0.2,feasible_hard,0.0009765625,True,283.1396512740199,0.0
5,4,24,5.0,0.970898776619975,2.0,0.2,feasible_hard,0.0029296875,True,280.83649103813696,0.0
5,4,24,5.0,0.9599041488729376,2.0,0.2,stress_unobservable,0.0,True,290.3954645113428,0.025232590897523888
5,4,24,5.0,0.9669330666904552,2.0,0.2,stress_unobservable,0.0,True,295.3833487926491,0.020406196610583793
5,4,24,5.0,0.9586015607634704,2.0,0.2,feasible_hard,0.001953125,True,299.70611522522495,0.0
5,4,24,5.0,0.9786897056736202,2.0,0.2,feasible_hard,0.01171875,True,243.77363689110388,0.0
5,4,24,5.0,0.9637486815994161,2.0,0.2,feasible_hard,0.001953125,True,243.0214025512501,0.0
5,4,24,5.0,0.9808799480613221,2.0,0.2,feasible_hard,0.001953125,True,289.19455813439356,0.0
5,4,24,5.0,0.9795566712823237,2.0,0.2,stress_unobservable,0.0,True,295.43096958855006,0.020041831472035088
5,4,24,5.0,0.9730008308670957,2.0,0.2,feasible_hard,0.001953125,True,271.4985243372815,0.0
5,4,24,5.0,0.9612865288683894,2.0,0.2,stress_unobservable,0.0,True,278.5572367046037,0.00915738898462759
