seed,entropy,budget_mode,forced_mode,H,A,S,num_sequences,feasible_count,feasible_fraction,oracle_feasible,oracle_catastrophic,oracle_degraded,best_feasible_mean,best_violation,regime,budgets_json
5,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,142.5,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
6,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,28.333333333333332,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
7,low,medium,none,5,4,24,1024,3,0.0029296875,True,0.0,0.0,46.666666666666664,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
8,low,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.06999999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
9,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,47.5,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
10,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,47.916666666666664,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
11,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,95.83333333333333,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
12,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,10.0,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
13,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,28.333333333333346,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
14,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,190.0,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
15,low,medium,none,5,4,24,1024,7,0.0068359375,True,0.0,0.0,10.0,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
16,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,10.0,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
17,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,190.0,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
18,low,medium,none,5,4,24,1024,3,0.0029296875,True,0.0,0.0,37.5,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
19,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,190.0,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
20,low,medium,none,5,4,24,1024,3,0.0029296875,True,0.0,0.0,32.91666666666667,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
21,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,142.5,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
22,low,medium,none,5,4,24,1024,7,0.0068359375,True,0.0,0.0,10.0,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
23,low,medium,none,5,4,24,1024,3,0.0029296875,True,0.0,0.0,32.91666666666667,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
24,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,95.0,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
25,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,2.4999999999999996,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
26,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,190.0,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
27,low,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.02833333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
28,low,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.02833333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
29,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,191.66666666666666,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
30,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,23.749999999999996,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
31,low,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.195,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
32,low,medium,none,5,4,24,1024,3,0.0029296875,True,0.0,0.0,37.49999999999999,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
33,low,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.02833333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
34,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,23.750000000000004,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
35,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,0.0,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
36,low,medium,none,5,4,24,1024,3,0.0029296875,True,0.0,0.0,37.5,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
37,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,47.916666666666664,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
38,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,95.83333333333333,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
39,low,medium,none,5,4,24,1024,3,0.0029296875,True,0.0,0.0,32.916666666666686,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
40,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,47.916666666666664,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
41,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,95.0,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
42,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,143.75,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
43,low,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.06999999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
44,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,190.0,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
45,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,143.75,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
46,low,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.02833333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
47,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,28.333333333333346,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
48,low,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.11166666666666664,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
49,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,28.333333333333343,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
50,low,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.06999999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
51,low,medium,none,5,4,24,1024,3,0.0029296875,True,0.0,0.0,37.49999999999999,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
52,low,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.11166666666666664,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
53,low,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.06999999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
54,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,14.583333333333334,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
55,low,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.195,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
56,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,142.5,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
57,low,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.11166666666666664,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
58,low,medium,none,5,4,24,1024,3,0.0029296875,True,0.0,0.0,46.666666666666664,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
59,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,190.0,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
60,low,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.02833333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
61,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,23.75,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
62,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,10.0,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
63,low,medium,none,5,4,24,1024,3,0.0029296875,True,0.0,0.0,42.08333333333334,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
64,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,142.5,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
65,low,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.02833333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
66,low,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.02833333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
67,low,medium,none,5,4,24,1024,3,0.0029296875,True,0.0,0.0,46.66666666666665,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
68,low,medium,none,5,4,24,1024,3,0.0029296875,True,0.0,0.0,32.91666666666668,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
69,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,23.750000000000004,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
70,low,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.06999999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
71,low,medium,none,5,4,24,1024,3,0.0029296875,True,0.0,0.0,32.91666666666667,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
72,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,142.5,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
73,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,142.5,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
74,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,23.75000000000001,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
75,low,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.06999999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
76,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,190.0,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
77,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,23.750000000000007,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
78,low,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.06999999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
79,low,medium,none,5,4,24,1024,16,0.015625,True,0.0,0.0,143.75,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
0,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.195,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
1,low,medium,forced,5,4,24,1024,7,0.0068359375,True,0.16666666666666666,0.0,176.66666666666654,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
2,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.15333333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
3,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.15333333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
4,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.11166666666666664,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
5,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.11166666666666664,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
6,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.15333333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
7,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.15333333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
8,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.11166666666666664,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
9,low,medium,forced,5,4,24,1024,3,0.0029296875,True,0.16666666666666666,0.0,199.58333333333323,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
10,low,medium,forced,5,4,24,1024,3,0.0029296875,True,0.16666666666666666,0.0,199.58333333333326,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
11,low,medium,forced,5,4,24,1024,16,0.015625,True,0.16666666666666666,0.0,166.66666666666666,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
12,low,medium,forced,5,4,24,1024,7,0.0068359375,True,0.16666666666666666,0.0,176.66666666666654,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
13,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.15333333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
14,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.11166666666666664,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
15,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.15333333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
16,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.11166666666666664,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
17,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.11166666666666664,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
18,low,medium,forced,5,4,24,1024,7,0.0068359375,True,0.16666666666666666,0.0,176.66666666666654,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
19,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.02833333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
20,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.15333333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
21,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.2366666666666667,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
22,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.2366666666666667,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
23,low,medium,forced,5,4,24,1024,7,0.0068359375,True,0.16666666666666666,0.0,176.66666666666663,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
24,low,medium,forced,5,4,24,1024,7,0.0068359375,True,0.16666666666666666,0.0,176.66666666666657,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
25,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.11166666666666664,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
26,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.11166666666666664,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
27,low,medium,forced,5,4,24,1024,7,0.0068359375,True,0.16666666666666666,0.0,176.6666666666666,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
28,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.15333333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
29,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.15333333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
30,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.15333333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
31,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.15333333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
32,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.15333333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
33,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.06999999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
34,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.15333333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
35,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.06999999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
36,low,medium,forced,5,4,24,1024,7,0.0068359375,True,0.16666666666666666,0.0,176.66666666666652,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
37,low,medium,forced,5,4,24,1024,3,0.0029296875,True,0.16666666666666666,0.0,199.5833333333332,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
38,low,medium,forced,5,4,24,1024,3,0.0029296875,True,0.16666666666666666,0.0,199.5833333333332,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
39,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.15333333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
40,low,medium,forced,5,4,24,1024,7,0.0068359375,True,0.16666666666666666,0.0,176.66666666666666,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
41,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.15333333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
42,low,medium,forced,5,4,24,1024,7,0.0068359375,True,0.16666666666666666,0.0,176.6666666666666,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
43,low,medium,forced,5,4,24,1024,3,0.0029296875,True,0.16666666666666666,0.0,199.58333333333331,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
44,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.15333333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
45,low,medium,forced,5,4,24,1024,7,0.0068359375,True,0.16666666666666666,0.0,176.66666666666663,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
46,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.2366666666666667,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
47,low,medium,forced,5,4,24,1024,3,0.0029296875,True,0.16666666666666666,0.0,217.91666666666666,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
48,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.06999999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
49,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.2366666666666667,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
50,low,medium,forced,5,4,24,1024,3,0.0029296875,True,0.16666666666666666,0.0,194.9999999999999,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
51,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.195,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
52,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.195,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
53,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.195,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
54,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.2783333333333334,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
55,low,medium,forced,5,4,24,1024,3,0.0029296875,True,0.16666666666666666,0.0,208.7499999999999,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
56,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.2366666666666667,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
57,low,medium,forced,5,4,24,1024,7,0.0068359375,True,0.16666666666666666,0.0,176.6666666666666,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
58,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.15333333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
59,low,medium,forced,5,4,24,1024,7,0.0068359375,True,0.16666666666666666,0.0,176.66666666666654,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
60,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.2366666666666667,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
61,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.2783333333333334,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
62,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.2366666666666667,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
63,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.15333333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
64,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.11166666666666664,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
65,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.195,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
66,low,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.06999999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
